batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-1-12,1,3,verify_directory_fit_before_any_approval,https://www.2findlocal.com/,2findlocal.com,200,yes,https://www.2findlocal.com/,2findlocal.com,no,text/html; charset=UTF-8,Big finds from small businesses | 2FINDLOCAL.COM,1,6,yes,no,yes,no,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T10:53:02.480Z
coverage-review-p2-1-12,2,95,verify_directory_fit_before_any_approval,https://apitracker.io/mcp-servers,apitracker.io,403,no,https://apitracker.io/mcp-servers,apitracker.io,no,text/html; charset=utf-8,403: Forbidden,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-28T10:53:04.394Z
coverage-review-p2-1-12,3,142,verify_directory_fit_before_any_approval,https://www.blogarama.com/,blogarama.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:05.132Z
coverage-review-p2-1-12,4,173,verify_directory_fit_before_any_approval,https://www.calameo.com/,calameo.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:15.444Z
coverage-review-p2-1-12,5,217,verify_directory_fit_before_any_approval,https://disqus.com/,disqus.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:25.982Z
coverage-review-p2-1-12,6,227,verify_directory_fit_before_any_approval,https://www.etsy.com/,etsy.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:36.526Z
coverage-review-p2-1-12,7,230,verify_directory_fit_before_any_approval,https://evernote.com/,evernote.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:47.049Z
coverage-review-p2-1-12,8,238,verify_directory_fit_before_any_approval,https://ezinearticles.com/,ezinearticles.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:53:57.588Z
coverage-review-p2-1-12,9,251,verify_directory_fit_before_any_approval,https://www.finduslocal.com/,finduslocal.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:54:00.266Z
coverage-review-p2-1-12,10,261,verify_directory_fit_before_any_approval,https://www.flickr.com/,flickr.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:54:10.699Z
coverage-review-p2-1-12,11,286,verify_directory_fit_before_any_approval,https://gitlab.com/,gitlab.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T10:54:21.266Z
coverage-review-p2-1-12,12,288,verify_directory_fit_before_any_approval,https://glama.ai/mcp/servers,glama.ai,200,yes,https://glama.ai/mcp/servers,glama.ai,no,text/html; charset=utf-8,"Open-Source MCP Servers – 26,691 in the Glama Registry | Glama",0,1,no,no,yes,no,no,no,no,yes,no,reject_paid,payment/pricing signal found; directory/listing marketplace text signal found,,2026-05-28T10:54:32.624Z
