batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-031,8,P2,26,430,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.predictiveanalyticsworld.com/machinelearningtimes/dont-let-yourself-be-fooled-by-data-drift/13125 is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,predictiveanalyticsworld.com,free,unknown,blog_article,needs_manual_review,https://www.predictiveanalyticsworld.com/machinelearningtimes/dont-let-yourself-be-fooled-by-data-drift/13125,predictiveanalyticsworld.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1995,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,9,P2,26,431,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://premierchess.com/chess-growth/maythebestplayerwin is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,premierchess.com,free,unknown,blog_article,needs_manual_review,https://premierchess.com/chess-growth/maythebestplayerwin,premierchess.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1005,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,10,P2,26,432,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://premierchess.com/uncategorized/is-chess-a-sport-an-introduction-of-chess-in-and-within-the-sports-world is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,premierchess.com,free,unknown,blog_article,needs_manual_review,https://premierchess.com/uncategorized/is-chess-a-sport-an-introduction-of-chess-in-and-within-the-sports-world,premierchess.com,1,resources/backlink-resources.json,resources/backlink-resources.json:730,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,11,P2,26,433,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://preview.amplethemes.com/blog-vlog-pro/2018/12/14/lovely-cat is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,preview.amplethemes.com,free,unknown,theme_demo_content,needs_manual_review,https://preview.amplethemes.com/blog-vlog-pro/2018/12/14/lovely-cat,preview.amplethemes.com,1,resources/backlink-resources.json,resources/backlink-resources.json:851,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,12,P2,26,437,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: http://programas.cooperativa.cl/enaccion/2010/09/10/los-reportes-de-sustentabilidad is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,programas.cooperativa.cl,free,unknown,blog_article,needs_manual_review,http://programas.cooperativa.cl/enaccion/2010/09/10/los-reportes-de-sustentabilidad,programas.cooperativa.cl,1,resources/backlink-resources.json,resources/backlink-resources.json:807,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,13,P2,26,439,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://proofreadanywhere.com/get-paid-to-proofread is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,proofreadanywhere.com,free,unknown,blog_article,needs_manual_review,https://proofreadanywhere.com/get-paid-to-proofread,proofreadanywhere.com,1,resources/backlink-resources.json,resources/backlink-resources.json:675,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,14,P2,26,441,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://pt-media.org/2022/11/02/kuvitteellinen-hakaristi-pahoitti-mielen is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,pt-media.org,free,unknown,blog_article,needs_manual_review,https://pt-media.org/2022/11/02/kuvitteellinen-hakaristi-pahoitti-mielen,pt-media.org,1,resources/backlink-resources.json,resources/backlink-resources.json:136,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,15,P2,26,442,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.pv-magazine.com/2022/01/15/the-weekend-read is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,pv-magazine.com,free,unknown,blog_article,needs_manual_review,https://www.pv-magazine.com/2022/01/15/the-weekend-read,pv-magazine.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1775,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,16,P2,26,445,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://radioink.com/2025/04/14/donald-trump-jr-lara-trump-take-stakes-in-salem-media-group is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,radioink.com,free,unknown,blog_article,needs_manual_review,https://radioink.com/2025/04/14/donald-trump-jr-lara-trump-take-stakes-in-salem-media-group,radioink.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1049,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,17,P2,26,446,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.rcinet.ca/bhm-en/2021/02/02/a-variety-of-activities-unveiled-for-black-history-month is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,rcinet.ca,free,unknown,blog_article,needs_manual_review,https://www.rcinet.ca/bhm-en/2021/02/02/a-variety-of-activities-unveiled-for-black-history-month,rcinet.ca,1,resources/backlink-resources.json,resources/backlink-resources.json:1984,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,18,P2,26,447,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.rcinet.ca/rci70-en/2015/02/24/test1 is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,rcinet.ca,free,unknown,blog_article,needs_manual_review,https://www.rcinet.ca/rci70-en/2015/02/24/test1,rcinet.ca,1,resources/backlink-resources.json,resources/backlink-resources.json:1038,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,19,P2,26,448,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.reneeroaming.com/kimberley-australia-luxury-expedition-cruise-seabourn is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,reneeroaming.com,free,unknown,blog_article,needs_manual_review,https://www.reneeroaming.com/kimberley-australia-luxury-expedition-cruise-seabourn,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1104,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,20,P2,26,449,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,reneeroaming.com,free,unknown,blog_article,needs_manual_review,https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1346,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,21,P2,26,450,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.reneeroaming.com/new-england-fall-road-trip is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,reneeroaming.com,free,unknown,blog_article,needs_manual_review,https://www.reneeroaming.com/new-england-fall-road-trip,reneeroaming.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1016,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-031,22,P2,26,451,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html is a blog/news/article, theme demo, or media content page, not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,repeatcrafterme.com,free,unknown,blog_article,needs_manual_review,https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1533,,,,,,,,,,,,,,,,,0,,
