batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p0-002,1,75,verify_distinct_submit_url_for_existing_domain,https://aiscout.net/submit,aiscout.net,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T06:23:47.131Z
p0-002,2,79,verify_distinct_submit_url_for_existing_domain,https://aitoolsdirectory.com/submit,aitoolsdirectory.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T06:23:57.147Z
p0-002,3,208,verify_distinct_submit_url_for_existing_domain,https://devhunt.org/submit,devhunt.org,200,yes,https://devhunt.org/submit,devhunt.org,no,text/html; charset=utf-8,undefined&#x27;s profile on Dev Hunt - Dev Hunt,0,0,no,yes,no,no,no,yes,no,no,no,reject_auth_required,CAPTCHA signal found; URL path looks like a submission endpoint,,2026-05-22T06:24:07.150Z
p0-002,4,74,verify_distinct_submit_url_for_existing_domain,https://airtable.com/marketplace,airtable.com,200,yes,https://airtable.com/marketplace,airtable.com,no,text/html; charset=utf-8,Apps - Airtable Marketplace,0,0,no,no,yes,no,no,no,no,no,no,reject_not_submit,directory/listing marketplace text signal found,,2026-05-22T06:24:08.265Z
p0-002,5,87,verify_distinct_submit_url_for_existing_domain,https://andyroamer.com/,andyroamer.com,200,yes,https://andyroamer.com/,andyroamer.com,no,text/html; charset=utf-8,AI工具出海、数字游民旅居、出海金融指南 - Andy四海为家,0,0,no,no,yes,no,no,no,no,no,no,reject_not_submit,directory/listing marketplace text signal found,,2026-05-22T06:24:09.040Z
p0-002,6,301,verify_distinct_submit_url_for_existing_domain,https://hashnode.com/,hashnode.com,200,yes,https://hashnode.com/,hashnode.com,no,text/html; charset=utf-8,Hashnode — Blogging Platform for Builders in Tech,0,0,yes,no,yes,yes,no,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T06:24:09.760Z
p0-002,7,365,verify_distinct_submit_url_for_existing_domain,https://mkdirs.com/,mkdirs.com,200,yes,https://mkdirs.com/,mkdirs.com,no,text/html; charset=utf-8,Mkdirs - The Best Directory Boilerplate with AI,1,1,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T06:24:13.487Z
p0-002,8,402,verify_distinct_submit_url_for_existing_domain,https://www.ontoplist.com/,ontoplist.com,200,yes,https://www.ontoplist.com/,ontoplist.com,no,text/html; charset=utf-8,Local Business Listings & Blog Directory - On Top List,4,11,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 4 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T06:24:15.892Z
p0-002,9,438,verify_distinct_submit_url_for_existing_domain,https://www.promoteproject.com/,promoteproject.com,200,yes,https://www.promoteproject.com/,promoteproject.com,no,text/html; charset=UTF-8,PromoteProject | Startup Growth Platform,1,5,yes,no,yes,yes,no,no,no,no,no,reject_auth_required,"login/register signal found; 1 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T06:24:18.177Z
p0-002,10,443,verify_distinct_submit_url_for_existing_domain,https://www.qualityinternetdirectory.com/,qualityinternetdirectory.com,200,yes,https://www.qualityinternetdirectory.com/,qualityinternetdirectory.com,no,text/html; charset=utf-8,"Marketing Directory, promotion Directory, Web directory, Hosting Directory, Web hosting, Business Directory, SEO submission directory",2,5,yes,no,yes,yes,no,no,yes,no,no,reject_auth_required,"login/register signal found; Cloudflare/human verification signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T06:24:20.169Z
p0-002,11,464,verify_distinct_submit_url_for_existing_domain,https://www.saasworthy.com/,saasworthy.com,429,no,https://www.saasworthy.com/,saasworthy.com,no,text/html,,0,0,no,no,yes,no,no,no,no,no,no,review_fetch_failed,directory/listing marketplace text signal found; HTTP 429,HTTP 429,2026-05-22T06:24:22.390Z
p0-002,12,472,verify_distinct_submit_url_for_existing_domain,https://www.sideprojectors.com/project/new,sideprojectors.com,200,yes,https://www.sideprojectors.com/project/new,sideprojectors.com,no,text/html; charset=utf-8,,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T06:24:23.677Z
p0-002,13,477,verify_distinct_submit_url_for_existing_domain,https://www.sitepromotiondirectory.com/,sitepromotiondirectory.com,200,yes,https://www.sitepromotiondirectory.com/,sitepromotiondirectory.com,no,text/html; charset=utf-8,Site promotion directory,2,1,yes,no,yes,no,no,no,yes,no,no,reject_auth_required,"Cloudflare/human verification signal found; 2 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T06:24:25.368Z
p0-002,14,492,verify_distinct_submit_url_for_existing_domain,https://sourceforge.net/user/register,sourceforge.net,405,no,https://sourceforge.net/user/register,sourceforge.net,no,text/html; charset=UTF-8,405 Method Not Allowed,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 405,HTTP 405,2026-05-22T06:24:27.813Z
p0-002,15,497,verify_distinct_submit_url_for_existing_domain,https://stackshare.io/new-product,stackshare.io,429,no,https://stackshare.io/new-product,stackshare.io,no,text/html; charset=utf-8,Vercel Security Checkpoint,0,0,no,no,yes,no,no,no,no,no,no,review_fetch_failed,directory/listing marketplace text signal found; HTTP 429,HTTP 429,2026-05-22T06:24:28.743Z
