batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p0-009,1,75,verify_distinct_submit_url_for_existing_domain,https://aiscout.net/submit,aiscout.net,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-28T04:06:12.151Z
p0-009,2,79,verify_distinct_submit_url_for_existing_domain,https://aitoolsdirectory.com/submit,aitoolsdirectory.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-28T04:06:27.219Z
p0-009,3,208,verify_distinct_submit_url_for_existing_domain,https://devhunt.org/submit,devhunt.org,200,yes,https://devhunt.org/submit,devhunt.org,no,text/html; charset=utf-8,undefined&#x27;s profile on Dev Hunt - Dev Hunt,0,0,no,yes,no,no,no,yes,no,no,no,reject_auth_required,CAPTCHA signal found; URL path looks like a submission endpoint,,2026-05-28T04:06:37.641Z
p0-009,4,301,verify_distinct_submit_url_for_existing_domain,https://hashnode.com/,hashnode.com,200,yes,https://hashnode.com/,hashnode.com,no,text/html; charset=utf-8,Hashnode — Blogging Platform for Builders in Tech,0,0,yes,no,yes,yes,no,no,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T04:06:38.778Z
p0-009,5,365,verify_distinct_submit_url_for_existing_domain,https://mkdirs.com/,mkdirs.com,200,yes,https://mkdirs.com/,mkdirs.com,no,text/html; charset=utf-8,Mkdirs - The Best Directory Boilerplate with AI,1,1,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:06:52.336Z
p0-009,6,402,verify_distinct_submit_url_for_existing_domain,https://www.ontoplist.com/,ontoplist.com,200,yes,https://www.ontoplist.com/,ontoplist.com,no,text/html; charset=utf-8,Local Business Listings & Blog Directory - On Top List,4,11,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 4 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:06:54.441Z
p0-009,7,438,verify_distinct_submit_url_for_existing_domain,https://www.promoteproject.com/,promoteproject.com,200,yes,https://www.promoteproject.com/,promoteproject.com,no,text/html; charset=UTF-8,PromoteProject | Startup Growth Platform,1,5,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 1 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:06:56.614Z
p0-009,8,443,verify_distinct_submit_url_for_existing_domain,https://www.qualityinternetdirectory.com/,qualityinternetdirectory.com,200,yes,https://www.qualityinternetdirectory.com/,qualityinternetdirectory.com,no,text/html; charset=utf-8,"Marketing Directory, promotion Directory, Web directory, Hosting Directory, Web hosting, Business Directory, SEO submission directory",2,5,yes,no,yes,yes,no,no,yes,no,no,reject_auth_required,"login/register signal found; Cloudflare/human verification signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:06:58.416Z
p0-009,9,464,verify_distinct_submit_url_for_existing_domain,https://www.saasworthy.com/,saasworthy.com,429,no,https://www.saasworthy.com/,saasworthy.com,no,text/html,,0,0,no,no,yes,no,no,no,no,no,no,review_fetch_failed,directory/listing marketplace text signal found; HTTP 429,HTTP 429,2026-05-28T04:07:01.533Z
p0-009,10,472,verify_distinct_submit_url_for_existing_domain,https://www.sideprojectors.com/project/new,sideprojectors.com,200,yes,https://www.sideprojectors.com/project/new,sideprojectors.com,no,text/html; charset=utf-8,,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-28T04:07:03.083Z
p0-009,11,477,verify_distinct_submit_url_for_existing_domain,https://www.sitepromotiondirectory.com/,sitepromotiondirectory.com,200,yes,https://www.sitepromotiondirectory.com/,sitepromotiondirectory.com,no,text/html; charset=utf-8,Site promotion directory,2,1,yes,no,yes,no,no,no,yes,no,no,reject_auth_required,"Cloudflare/human verification signal found; 2 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:07:04.941Z
p0-009,12,492,verify_distinct_submit_url_for_existing_domain,https://sourceforge.net/user/register,sourceforge.net,405,no,https://sourceforge.net/user/register,sourceforge.net,no,text/html; charset=UTF-8,405 Method Not Allowed,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 405,HTTP 405,2026-05-28T04:07:07.706Z
p0-009,13,497,verify_distinct_submit_url_for_existing_domain,https://stackshare.io/new-product,stackshare.io,429,no,https://stackshare.io/new-product,stackshare.io,no,text/html; charset=utf-8,Vercel Security Checkpoint,0,0,no,no,yes,no,no,no,no,no,no,review_fetch_failed,directory/listing marketplace text signal found; HTTP 429,HTTP 429,2026-05-28T04:07:10.099Z
p0-009,14,500,verify_distinct_submit_url_for_existing_domain,https://startupbuffer.com/,startupbuffer.com,403,no,https://startupbuffer.com/,startupbuffer.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,yes,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; HTTP 403,HTTP 403,2026-05-28T04:07:11.635Z
p0-009,15,504,verify_distinct_submit_url_for_existing_domain,https://startuptracker.io/,startuptracker.io,200,yes,https://startuptracker.io/,startuptracker.io,no,text/html; charset=utf-8,Startup Tracker,0,10,yes,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T04:07:13.316Z
