batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-033,8,P2,26,484,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://slice.uccs.edu/?p=804 is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,slice.uccs.edu,free,unknown,blog_article,needs_manual_review,https://slice.uccs.edu/?p=804,slice.uccs.edu,1,resources/backlink-resources.json,resources/backlink-resources.json:917,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,9,P2,26,486,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://snipplr.com/users/mcleanross?language=all is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,snipplr.com,free,unknown,user_profile,needs_manual_review,https://snipplr.com/users/mcleanross?language=all,snipplr.com,1,resources/backlink-resources.json,resources/backlink-resources.json:103,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,10,P2,26,487,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://soccernet.ng/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,soccernet.ng,free,unknown,blog_article,needs_manual_review,https://soccernet.ng/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html,soccernet.ng,1,resources/backlink-resources.json,resources/backlink-resources.json:521,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,11,P2,26,493,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.speechandlanguagekids.com/week-7-summer-speech-challenge is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,speechandlanguagekids.com,free,unknown,blog_article,needs_manual_review,https://www.speechandlanguagekids.com/week-7-summer-speech-challenge,speechandlanguagekids.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1819,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,12,P2,26,495,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://squatuniversity.com/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2 is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,squatuniversity.com,free,unknown,comment_page,needs_manual_review,https://squatuniversity.com/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2,squatuniversity.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2303,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,13,P2,26,496,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://squatuniversity.com/2016/04/07/how-to-perfect-the-front-squat/comment-page-4 is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,squatuniversity.com,free,unknown,comment_page,needs_manual_review,https://squatuniversity.com/2016/04/07/how-to-perfect-the-front-squat/comment-page-4,squatuniversity.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2413,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,14,P2,26,498,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.stampstampede.org/society-stampers/groups/sprunki-game-1453889805/members is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,stampstampede.org,free,unknown,group_members_page,needs_manual_review,https://www.stampstampede.org/society-stampers/groups/sprunki-game-1453889805/members,stampstampede.org,1,resources/backlink-resources.json,resources/backlink-resources.json:37,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,15,P2,26,506,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.steffisrecipes.com/2020/04/idli-kurma.html is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,steffisrecipes.com,free,unknown,blog_article,needs_manual_review,https://www.steffisrecipes.com/2020/04/idli-kurma.html,steffisrecipes.com,1,resources/backlink-resources.json,resources/backlink-resources.json:169,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,16,P2,26,509,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://stylelovely.com/diybalamoda/2016/01/diy-recicla-un-jersey is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,stylelovely.com,free,unknown,blog_article,needs_manual_review,https://stylelovely.com/diybalamoda/2016/01/diy-recicla-un-jersey,stylelovely.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1456,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,17,P2,26,510,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://stylishpetite.com/2023/07/high-tea-at-langham-hotel-pasadena.html is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,stylishpetite.com,free,unknown,blog_article,needs_manual_review,https://stylishpetite.com/2023/07/high-tea-at-langham-hotel-pasadena.html,stylishpetite.com,1,resources/backlink-resources.json,resources/backlink-resources.json:576,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-033,18,P2,26,513,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: http://www.superstore.co.jp/wp-includes/fonts/diary.cgi?mode=comment&no=116 is a user profile, article/news item, comment page, group members page, or content URL. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,superstore.co.jp,free,unknown,comment_page,needs_manual_review,http://www.superstore.co.jp/wp-includes/fonts/diary.cgi?mode=comment&no=116,superstore.co.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1643,,,,,,,,,,,,,,,,,0,,
