batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-023,8,156,verify_directory_fit_before_any_approval,https://blogs.urz.uni-halle.de/startklar/quellen-und-verweise/comment-page-3,blogs.urz.uni-halle.de,200,yes,https://blogs.urz.uni-halle.de/startklar/quellen-und-verweise/comment-page-3/,blogs.urz.uni-halle.de,no,text/html; charset=UTF-8,Quellen und Verweise &#8211; Projekt &quot;start-klar&quot;,2,11,yes,no,yes,no,no,no,no,no,no,review_possible_submit_form,"2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:32:35.746Z
coverage-review-p2-023,9,157,verify_directory_fit_before_any_approval,https://blogs.uww.edu/artofmakai/2021/03/23/hyper-light-drifter-the-game-that-taught-me-how-to-play-video-games,blogs.uww.edu,200,yes,https://blogs.uww.edu/artofmakai/2021/03/23/hyper-light-drifter-the-game-that-taught-me-how-to-play-video-games/,blogs.uww.edu,no,text/html; charset=UTF-8,Hyper Light Drifter; The Game that Taught me How To Play Video Games &#8211; The Anatomy of Art and Game Development,2,4,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:32:40.493Z
coverage-review-p2-023,10,158,verify_directory_fit_before_any_approval,https://blogs.uww.edu/artofmakai/2021/04/13/how-to-draw-the-importance-of-schedules,blogs.uww.edu,200,yes,https://blogs.uww.edu/artofmakai/2021/04/13/how-to-draw-the-importance-of-schedules/,blogs.uww.edu,no,text/html; charset=UTF-8,[How to Draw] The Importance of Schedules &#8211; The Anatomy of Art and Game Development,2,4,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 2 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:32:46.289Z
coverage-review-p2-023,11,159,verify_directory_fit_before_any_approval,https://blogs.zeiss.com/news/messtechnik-de/sorgsamkeit-bringt-sie-weiter,blogs.zeiss.com,200,yes,https://blogs.zeiss.com/news/messtechnik-de/sorgsamkeit-bringt-sie-weiter/,blogs.zeiss.com,no,text/html; charset=UTF-8,Sorgsamkeit bringt Sie weiter |,2,11,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:32:49.470Z
coverage-review-p2-023,12,160,verify_directory_fit_before_any_approval,https://bordeaux.onvasortir.com/profil_msg_inexistant.php,bordeaux.onvasortir.com,200,yes,https://bordeaux.onvasortir.com/profil_msg_inexistant.php,bordeaux.onvasortir.com,no,text/html; charset=iso-8859-1,OnVaSortir! Bordeaux - Le Site - Accueil -,1,6,yes,no,no,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T13:32:55.258Z
coverage-review-p2-023,13,161,verify_directory_fit_before_any_approval,https://brownbagteacher.com/what-im-reading,brownbagteacher.com,403,no,https://brownbagteacher.com/what-im-reading,brownbagteacher.com,no,text/html; charset=UTF-8,,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-28T13:33:08.209Z
coverage-review-p2-023,14,163,verify_directory_fit_before_any_approval,https://www.browneyedbaker.com/how-to-make-pate-a-choux-fill-eclairs-and-cream-puffs,browneyedbaker.com,403,no,https://www.browneyedbaker.com/how-to-make-pate-a-choux-fill-eclairs-and-cream-puffs,browneyedbaker.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-28T13:33:10.012Z
coverage-review-p2-023,15,164,verify_directory_fit_before_any_approval,https://bugs.documentfoundation.org/show_bug.cgi?id=162681,bugs.documentfoundation.org,200,yes,https://bugs.documentfoundation.org/show_bug.cgi?id=162681,bugs.documentfoundation.org,no,text/html; charset=UTF-8,"162681 &ndash; In VBASupport mode, assigning a non-convertible string to a numeric variable must produce error",7,27,yes,no,yes,yes,no,no,no,no,no,reject_auth_required,"login/register signal found; 7 form(s), 27 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:33:13.179Z
coverage-review-p2-023,16,174,verify_directory_fit_before_any_approval,https://calaos.fr/forum/member.php?action=profile&uid=7732,calaos.fr,200,yes,https://calaos.fr/forum/member.php?action=profile&uid=7732,calaos.fr,no,text/html; charset=UTF-8,"Calaos, Home Automation Forum - Profile of kiricowell",4,23,yes,no,no,yes,no,no,no,no,no,reject_auth_required,"login/register signal found; 4 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T13:33:15.733Z
coverage-review-p2-023,17,175,verify_directory_fit_before_any_approval,https://cantstayoutofthekitchen.com/2022/01/06/blueberry-walnut-overnight-oatmeal,cantstayoutofthekitchen.com,200,yes,https://cantstayoutofthekitchen.com/2022/01/06/blueberry-walnut-overnight-oatmeal/,cantstayoutofthekitchen.com,no,text/html; charset=UTF-8,Blueberry Walnut Overnight Oatmeal &#8211; Can&#039;t Stay Out of the Kitchen,1,10,yes,no,no,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T13:33:18.467Z
