batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-034,8,522,verify_directory_fit_before_any_approval,https://www.techqiah.com/2024/11/192-168-100-1.html,techqiah.com,200,yes,https://www.techqiah.com/2024/11/192-168-100-1.html,techqiah.com,no,text/html; charset=UTF-8,Understanding 192.168.100.1 - Router Login Admin,4,14,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:56:58.246Z
coverage-review-p2-034,9,526,verify_directory_fit_before_any_approval,https://thenerdswife.com/happy-sisters-day-with-frozen-and-disney.html,thenerdswife.com,200,yes,https://thenerdswife.com/happy-sisters-day-with-frozen-and-disney.html,thenerdswife.com,no,text/html; charset=UTF-8,Happy Sister’s Day with Frozen and Disney! - The Nerd&#039;s Wife,2,14,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:57:03.208Z
coverage-review-p2-034,10,529,verify_directory_fit_before_any_approval,http://www.thinkgrowgiggle.com/2020/07/10-best-mentor-texts-to-use-for-reading.html,thinkgrowgiggle.com,200,yes,http://www.thinkgrowgiggle.com/2020/07/10-best-mentor-texts-to-use-for-reading.html,thinkgrowgiggle.com,no,text/html; charset=UTF-8,10 Best Mentor Texts to Use for Reading and Writing Lessons - Think Grow Giggle,3,2,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:57:05.962Z
coverage-review-p2-034,11,530,verify_directory_fit_before_any_approval,https://threewood.jp/hpgen/HPB/entries/25.html,threewood.jp,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T14:57:09.468Z
coverage-review-p2-034,12,533,verify_directory_fit_before_any_approval,https://tonypolecastro.com/at204,tonypolecastro.com,200,yes,https://tonypolecastro.com/at204/,tonypolecastro.com,no,text/html; charset=UTF-8,What&#8217;s an Acoustic Guitar DI &#038; 6 Best DI Pedals • Acoustic Tuesday 204 &#8211; Tony&#039;s Acoustic Challenge,4,32,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 4 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:57:19.986Z
coverage-review-p2-034,13,534,verify_directory_fit_before_any_approval,https://tonypolecastro.com/guitar-notes-for-beginners/comment-page-12,tonypolecastro.com,200,yes,https://tonypolecastro.com/guitar-notes-for-beginners/comment-page-12/,tonypolecastro.com,no,text/html; charset=UTF-8,Guitar Notes: Everything a Beginner NEEDS to Know &#8211; Tony&#039;s Acoustic Challenge,4,32,yes,no,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 4 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:57:25.574Z
coverage-review-p2-034,14,546,verify_directory_fit_before_any_approval,https://www.visitrichmond.co.uk/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48,visitrichmond.co.uk,200,yes,https://www.visitrichmond.co.uk/blog/read/2024/03/english-tourism-week-2024-gardens-and-parks-b48,visitrichmond.co.uk,no,text/html; charset=utf-8,English Tourism Week 2024: Gardens and Parks - VisitRichmond,2,5,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:57:27.740Z
coverage-review-p2-034,15,548,verify_directory_fit_before_any_approval,https://wallhaven.cc/user/lauralehman,wallhaven.cc,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T14:57:32.114Z
coverage-review-p2-034,16,556,verify_directory_fit_before_any_approval,https://www.weirdsciencedccomics.com/2022/02/batmancatwoman-10-review.html,weirdsciencedccomics.com,200,yes,https://www.weirdsciencedccomics.com/2022/02/batmancatwoman-10-review.html,weirdsciencedccomics.com,no,text/html; charset=UTF-8,Weird Science DC Comics: Batman/Catwoman #10 Review,1,2,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:57:32.855Z
coverage-review-p2-034,17,561,verify_directory_fit_before_any_approval,https://whimsysoul.com/napa-valley-wine-train,whimsysoul.com,403,no,https://whimsysoul.com/napa-valley-wine-train,whimsysoul.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-28T14:57:38.759Z
