batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-032,8,P2,26,452,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,repeatcrafterme.com,free,unknown,blog_article,needs_manual_review,https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2270,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,9,P2,26,453,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.repeatcrafterme.com/2019/05/crochet-avocado.html is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,repeatcrafterme.com,free,unknown,blog_article,needs_manual_review,https://www.repeatcrafterme.com/2019/05/crochet-avocado.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2072,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,10,P2,26,454,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.repeatcrafterme.com/2025/02/crochet-furry-friends-book.html is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,repeatcrafterme.com,free,unknown,blog_article,needs_manual_review,https://www.repeatcrafterme.com/2025/02/crochet-furry-friends-book.html,repeatcrafterme.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1137,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,11,P2,26,456,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://ride.guru/content/newsroom/finding-your-fare-with-rideguru-a-how-to-guide is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,ride.guru,free,unknown,blog_article,needs_manual_review,https://ride.guru/content/newsroom/finding-your-fare-with-rideguru-a-how-to-guide,ride.guru,1,resources/backlink-resources.json,resources/backlink-resources.json:1709,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,12,P2,26,457,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,ru.esosedi.org,free,unknown,geo_place_page,needs_manual_review,https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash,ru.esosedi.org,1,resources/backlink-resources.json,resources/backlink-resources.json:114,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,13,P2,26,459,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.runningwithspoons.com/easy-homemade-teriyaki-sauce is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,runningwithspoons.com,free,unknown,blog_article,needs_manual_review,https://www.runningwithspoons.com/easy-homemade-teriyaki-sauce,runningwithspoons.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2325,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,14,P2,26,460,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.runningwithspoons.com/flourless-carrot-cake-muffins is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,runningwithspoons.com,free,unknown,blog_article,needs_manual_review,https://www.runningwithspoons.com/flourless-carrot-cake-muffins,runningwithspoons.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1808,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,15,P2,26,461,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://runpee.com/10-best-math-movies-for-middle-school-students is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,runpee.com,free,unknown,blog_article,needs_manual_review,https://runpee.com/10-best-math-movies-for-middle-school-students,runpee.com,1,resources/backlink-resources.json,resources/backlink-resources.json:125,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,16,P2,26,465,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://scandasia.com/binh-duong-province-of-vietnam-attracts-more-than-4000-foreign-direct-investment-projects is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,scandasia.com,free,unknown,blog_article,needs_manual_review,https://scandasia.com/binh-duong-province-of-vietnam-attracts-more-than-4000-foreign-direct-investment-projects,scandasia.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1973,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,17,P2,26,468,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.selfloverainbow.com/self-improvement-7-reasons-why-we-struggle is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,selfloverainbow.com,free,unknown,blog_article,needs_manual_review,https://www.selfloverainbow.com/self-improvement-7-reasons-why-we-struggle,selfloverainbow.com,1,resources/backlink-resources.json,resources/backlink-resources.json:180,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,18,P2,26,470,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://sharonsantoni.com/2023/05/making-strawberry-jam-2 is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,sharonsantoni.com,free,unknown,blog_article,needs_manual_review,https://sharonsantoni.com/2023/05/making-strawberry-jam-2,sharonsantoni.com,1,resources/backlink-resources.json,resources/backlink-resources.json:873,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-032,19,P2,26,473,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.simonsaysstampblog.com/blog/amore-laurafadora-3/comment-page-1 is a content, recipe, geo/place, comment, or school-site page. It is not a structured product/startup/SaaS directory or listing submission endpoint.",codex,,simonsaysstampblog.com,free,unknown,comment_page,needs_manual_review,https://www.simonsaysstampblog.com/blog/amore-laurafadora-3/comment-page-1,simonsaysstampblog.com,1,resources/backlink-resources.json,resources/backlink-resources.json:840,,,,,,,,,,,,,,,,,0,,
