batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-002,101,350,verify_directory_fit_before_any_approval,https://www.make.com/en/partners,make.com,403,no,https://www.make.com/en/partners,make.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:36:28.265Z
p2-002,102,351,verify_directory_fit_before_any_approval,https://www.makerpad.co/,makerpad.co,200,yes,https://www.makerpad.co/,makerpad.co,no,text/html; charset=utf-8,MakerPad — Build AI companies that run themselves | MakerPad,0,0,yes,no,yes,yes,yes,yes,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T08:36:30.032Z
p2-002,103,352,verify_directory_fit_before_any_approval,https://makerthrive.com/,makerthrive.com,200,yes,https://www.makerthrive.com/,makerthrive.com,no,text/html,MakerThrive: Elevate Your Tool&#039;s Reach &amp; Impact | MakerThrive,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T08:36:32.196Z
p2-002,104,357,verify_directory_fit_before_any_approval,https://www.manta.com/,manta.com,403,no,https://www.manta.com/,manta.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:36:35.283Z
p2-002,105,358,verify_directory_fit_before_any_approval,https://www.massagetherapy.com/,massagetherapy.com,200,yes,https://www.massagetherapy.com/,massagetherapy.com,no,text/html; charset=utf-8,Massage Therapy Information | Powered by Associated Bodywork & Massage Professionals,1,5,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:36:42.587Z
p2-002,106,360,verify_directory_fit_before_any_approval,https://www.merchantcircle.com/,merchantcircle.com,200,yes,https://www.merchantcircle.com/,merchantcircle.com,no,text/html;charset=utf-8,"Deals, Quotes, Coupons, Advice from Local Merchants - MerchantCircle.com",1,2,no,no,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields",,2026-05-22T08:36:44.677Z
p2-002,107,364,verify_directory_fit_before_any_approval,https://www.mixcloud.com/,mixcloud.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-22T08:36:51.055Z
p2-002,108,366,verify_directory_fit_before_any_approval,https://www.modelmayhem.com/,modelmayhem.com,403,no,https://www.modelmayhem.com/,modelmayhem.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:37:01.066Z
p2-002,109,371,verify_directory_fit_before_any_approval,https://www.mumsnet.com/Talk,mumsnet.com,200,yes,https://www.mumsnet.com/talk,mumsnet.com,no,text/html; charset=utf-8,Talk forums | Mumsnet,1,2,no,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; directory/listing marketplace text signal found",,2026-05-22T08:37:01.974Z
p2-002,110,373,verify_directory_fit_before_any_approval,https://my.g2.com/sellers/welcome,my.g2.com,403,no,https://my.g2.com/signup?login=true,my.g2.com,no,text/html;charset=utf-8,g2.com,0,0,no,no,no,no,no,yes,no,no,no,review_fetch_failed,CAPTCHA signal found; HTTP 403,HTTP 403,2026-05-22T08:37:07.295Z
p2-002,111,377,verify_directory_fit_before_any_approval,https://myfolio.com/,myfolio.com,200,yes,https://www.myfolio.com/,myfolio.com,no,text/html; charset=utf-8,MyFolio | Financial Software for your Property Portfolio,1,1,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:10.418Z
p2-002,112,382,verify_directory_fit_before_any_approval,https://neilpatel.com/ai-tools,neilpatel.com,404,no,https://neilpatel.com/ai-tools/,neilpatel.com,no,text/html; charset=UTF-8,Page not found - Neil Patel,2,70,yes,no,yes,yes,no,yes,yes,yes,no,review_fetch_failed,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 70 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; HTTP 404",HTTP 404,2026-05-22T08:37:12.673Z
p2-002,113,386,verify_directory_fit_before_any_approval,https://newsaasly.com/,newsaasly.com,200,yes,https://newsaasly.com/,newsaasly.com,no,text/html; charset=utf-8,An Exclusive List of Bootstrapped Products | New SaaSly,0,0,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T08:37:16.598Z
p2-002,114,387,verify_directory_fit_before_any_approval,https://www.newswiretoday.com/,newswiretoday.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T08:37:17.990Z
p2-002,115,394,verify_directory_fit_before_any_approval,https://www.nocodefounders.com/,nocodefounders.com,200,yes,https://www.nocodefounders.com/,nocodefounders.com,no,text/html; charset=utf-8,No-code tools and deals directory | No Code Founders,2,7,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:19.718Z
p2-002,116,397,verify_directory_fit_before_any_approval,https://www.notion.so/integrations,notion.so,200,yes,https://www.notion.com/integrations,notion.com,yes,text/html; charset=utf-8,Integrations – Notion,0,0,no,no,yes,yes,yes,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; OAuth signal found; directory/listing marketplace text signal found; final domain changed to notion.com,,2026-05-22T08:37:21.778Z
p2-002,117,399,verify_directory_fit_before_any_approval,https://noxilo.com/,noxilo.com,200,yes,https://noxilo.com/,noxilo.com,no,text/html; charset=UTF-8,Home - Noxilo,3,6,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:25.463Z
p2-002,118,401,verify_directory_fit_before_any_approval,https://www.onlineprnews.com/,onlineprnews.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T08:37:28.293Z
p2-002,119,403,verify_directory_fit_before_any_approval,https://open-launch.com/,open-launch.com,200,yes,https://open-launch.com/,open-launch.com,no,text/html; charset=utf-8,Open Launch - Discover the Best Tech Products,0,0,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T08:37:38.174Z
p2-002,120,405,verify_directory_fit_before_any_approval,https://openclawdir.com/,openclawdir.com,200,yes,https://openclawdir.com/,openclawdir.com,no,text/html; charset=utf-8,"OpenClaw Directory - Skills, Plugins &amp; Jobs",1,1,yes,no,yes,yes,yes,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:40.160Z
p2-002,121,407,verify_directory_fit_before_any_approval,https://www.openpr.com/,openpr.com,200,yes,https://www.openpr.com/,openpr.com,no,text/html; charset=utf-8,openPR.com - Worldwide Open Public Relations - Publish Press Releases Free of Charge,2,4,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:41.857Z
p2-002,122,411,verify_directory_fit_before_any_approval,https://pastebin.com/,pastebin.com,200,yes,https://pastebin.com/,pastebin.com,no,text/html; charset=UTF-8,Pastebin.com - #1 paste tool since 2002!,2,16,yes,no,yes,yes,yes,yes,yes,no,no,reject_auth_required,"login/register signal found; OAuth signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:37:44.281Z
p2-002,123,413,verify_directory_fit_before_any_approval,https://www.patreon.com/,patreon.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-22T08:37:45.714Z
p2-002,124,414,verify_directory_fit_before_any_approval,https://www.pearltrees.com/,pearltrees.com,200,yes,https://www.pearltrees.com/,pearltrees.com,no,text/html;charset=UTF-8,Pearltrees,3,17,yes,no,no,yes,no,yes,yes,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-22T08:37:55.725Z
p2-002,125,416,verify_directory_fit_before_any_approval,https://penzu.com/,penzu.com,200,yes,https://penzu.com/,penzu.com,no,text/html; charset=utf-8,Write In Private: Free Online Diary And Personal Journal | Penzu,0,1,no,no,yes,yes,no,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; directory/listing marketplace text signal found,,2026-05-22T08:37:57.037Z
p2-002,126,420,verify_directory_fit_before_any_approval,https://pipedream.com/docs/components,pipedream.com,200,yes,https://pipedream.com/docs/components,pipedream.com,no,text/html; charset=utf-8,Overview - Pipedream,0,3,no,no,yes,yes,yes,yes,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T08:37:59.445Z
p2-002,127,424,verify_directory_fit_before_any_approval,https://placester.com/,placester.com,403,no,https://placester.com/,placester.com,no,text/html,ERROR: The request could not be satisfied,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-22T08:38:01.333Z
p2-002,128,426,verify_directory_fit_before_any_approval,https://porch.com/,porch.com,403,no,https://porch.com/,porch.com,no,text/html; charset=UTF-8,403,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-22T08:38:02.403Z
p2-002,129,428,verify_directory_fit_before_any_approval,https://www.pr-free.com/,pr-free.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T08:38:03.884Z
p2-002,130,429,verify_directory_fit_before_any_approval,https://www.pr.com/,pr.com,200,yes,https://www.pr.com/,pr.com,no,text/html; charset=UTF-8,Press Release Distribution - Grow Your Business - PR.com,2,3,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:38:05.023Z
p2-002,131,434,verify_directory_fit_before_any_approval,https://www.prlog.org/,prlog.org,200,yes,https://www.prlog.org/,prlog.org,no,text/html; charset=UTF-8,Free Press Release Distribution Service - PRLog,3,5,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 3 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T08:38:06.965Z
p2-002,132,436,verify_directory_fit_before_any_approval,https://profithunt.co/,profithunt.co,200,yes,https://profithunt.co/,profithunt.co,no,text/html; charset=utf-8,Profit Hunt | Discover ideas that make money,0,0,no,no,no,no,no,no,no,no,no,reject_not_submit,,,2026-05-22T08:38:09.119Z
p2-002,133,440,verify_directory_fit_before_any_approval,https://proofstories.io/,proofstories.io,200,yes,https://proofstories.io/,proofstories.io,no,text/html; charset=utf-8,ProofStories — A directory of startups that actually work,0,0,yes,no,yes,yes,no,no,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T08:38:10.559Z
p2-002,134,444,verify_directory_fit_before_any_approval,https://www.quibblo.com/,quibblo.com,500,no,https://quibblo.com/,quibblo.com,no,text/html,,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 500,HTTP 500,2026-05-22T08:38:12.245Z
p2-002,135,455,verify_directory_fit_before_any_approval,https://replit.com/,replit.com,200,yes,https://replit.com/,replit.com,no,text/html; charset=utf-8,Replit – Build apps and sites with AI - Replit,0,5,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T08:38:16.059Z
p2-002,136,458,verify_directory_fit_before_any_approval,https://www.rundown.ai/tools,rundown.ai,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-22T08:38:16.935Z
p2-002,137,466,verify_directory_fit_before_any_approval,https://www.scoop.it/,scoop.it,200,yes,https://www.scoop.it/en/,scoop.it,no,text/html; charset=utf-8,"Scoop.it - Select, organize, share the best content",0,0,no,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; directory/listing marketplace text signal found,,2026-05-22T08:38:26.948Z
