batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p0-005,1,75,verify_distinct_submit_url_for_existing_domain,https://aiscout.net/submit,aiscout.net,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T07:28:58.419Z
p0-005,2,79,verify_distinct_submit_url_for_existing_domain,https://aitoolsdirectory.com/submit,aitoolsdirectory.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T07:29:08.453Z
p0-005,3,208,verify_distinct_submit_url_for_existing_domain,https://devhunt.org/submit,devhunt.org,200,yes,https://devhunt.org/submit,devhunt.org,no,text/html; charset=utf-8,undefined&#x27;s profile on Dev Hunt - Dev Hunt,0,0,no,yes,no,no,no,yes,no,no,no,reject_auth_required,CAPTCHA signal found; URL path looks like a submission endpoint,,2026-05-22T07:29:18.461Z
p0-005,4,472,verify_distinct_submit_url_for_existing_domain,https://www.sideprojectors.com/project/new,sideprojectors.com,200,yes,https://www.sideprojectors.com/project/new,sideprojectors.com,no,text/html; charset=utf-8,,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-22T07:29:19.441Z
p0-005,5,497,verify_distinct_submit_url_for_existing_domain,https://stackshare.io/new-product,stackshare.io,429,no,https://stackshare.io/new-product,stackshare.io,no,text/html; charset=utf-8,Vercel Security Checkpoint,0,0,no,no,yes,no,no,no,no,no,no,review_fetch_failed,directory/listing marketplace text signal found; HTTP 429,HTTP 429,2026-05-22T07:29:20.906Z
p0-005,6,63,verify_submit_form_then_approve_or_reject,https://ai.xyz/submit,ai.xyz,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:21.977Z
p0-005,7,64,verify_submit_form_then_approve_or_reject,https://aiagents.live/submit,aiagents.live,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:31.569Z
p0-005,8,65,verify_submit_form_then_approve_or_reject,https://aiagentsbase.com/submit,aiagentsbase.com,200,yes,https://aiagentsbase.com/submit,aiagentsbase.com,no,text/html,AiAgentsBase: Add Your AI Agent | Join Our Curated Directory,3,18,yes,yes,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",,2026-05-22T07:29:33.142Z
p0-005,9,68,verify_submit_form_then_approve_or_reject,https://aiagentsmarketplace.com/submit,aiagentsmarketplace.com,200,yes,https://aiagentsmarketplace.com/submit,aiagentsmarketplace.com,no,text/html,,0,0,no,yes,yes,no,no,no,no,no,no,review_manually,URL path looks like a submission endpoint; directory/listing marketplace text signal found,,2026-05-22T07:29:34.241Z
p0-005,10,72,verify_submit_form_then_approve_or_reject,https://aimatchpro.ai/submit,aimatchpro.ai,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:35.275Z
p0-005,11,78,verify_submit_form_then_approve_or_reject,https://aitools.love/submit,aitools.love,200,yes,https://aitools.love/submit,aitools.love,no,text/html; charset=utf-8,404 - Oops! Page not found,0,0,no,yes,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found,,2026-05-22T07:29:35.505Z
p0-005,12,81,verify_submit_form_then_approve_or_reject,https://www.aitrendytools.com/submit,aitrendytools.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:37.219Z
p0-005,13,115,verify_submit_form_then_approve_or_reject,https://bestofweb.io/submit,bestofweb.io,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:39.509Z
p0-005,14,274,verify_submit_form_then_approve_or_reject,https://getbyte.co/submit,getbyte.co,200,yes,https://getbyte.co/submit,getbyte.co,no,text/html,getByte | APIs de Consulta e Integração de Dados,0,0,no,yes,no,no,no,no,no,no,no,review_manually,URL path looks like a submission endpoint,,2026-05-22T07:29:40.876Z
p0-005,15,332,verify_submit_form_then_approve_or_reject,https://launchvault.com/submit,launchvault.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T07:29:41.816Z
p0-005,16,390,verify_submit_form_then_approve_or_reject,https://www.nocode.mba/tools/submit,nocode.mba,404,no,https://www.nocode.mba/tools/submit,nocode.mba,no,text/html; charset=utf-8,Not Found,0,0,no,yes,yes,no,no,no,no,no,no,review_fetch_failed,URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404,HTTP 404,2026-05-22T07:29:42.559Z
p0-005,17,392,verify_submit_form_then_approve_or_reject,https://www.nocodedevs.com/submit,nocodedevs.com,200,yes,https://www.makerthrive.com/,makerthrive.com,yes,text/html,MakerThrive: Elevate Your Tool&#039;s Reach &amp; Impact | MakerThrive,0,0,no,no,yes,no,no,yes,yes,no,no,reject_auth_required,CAPTCHA signal found; Cloudflare/human verification signal found; directory/listing marketplace text signal found; final domain changed to makerthrive.com,,2026-05-22T07:29:44.483Z
p0-005,18,393,verify_submit_form_then_approve_or_reject,https://www.nocodefinder.com/submit,nocodefinder.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T07:29:47.821Z
p0-005,19,395,verify_submit_form_then_approve_or_reject,https://nocodelist.co/submit,nocodelist.co,200,yes,https://nocodelist.co/submit,nocodelist.co,no,text/html,NoCodeList,0,0,no,yes,no,no,no,yes,no,no,no,reject_auth_required,CAPTCHA signal found; URL path looks like a submission endpoint,,2026-05-22T07:29:57.823Z
p0-005,20,406,verify_submit_form_then_approve_or_reject,https://openhunts.com/submit,openhunts.com,404,no,https://openhunts.com/submit,openhunts.com,no,text/html; charset=utf-8,OpenHunts: Product Launch &amp; Discovery Platform for Makers,0,0,yes,yes,yes,no,no,yes,yes,yes,no,review_fetch_failed,payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404,HTTP 404,2026-05-22T07:29:59.579Z
p0-005,21,415,verify_submit_form_then_approve_or_reject,https://peerpush.net/submit,peerpush.net,200,yes,https://peerpush.net/auth/login?redirectTo=/submit,peerpush.net,no,text/html; charset=utf-8,Login | PeerPush,2,2,yes,yes,yes,yes,yes,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",,2026-05-22T07:30:00.962Z
p0-005,22,483,verify_submit_form_then_approve_or_reject,https://slashdot.org/submission,slashdot.org,200,yes,https://slashdot.org/submission,slashdot.org,no,text/html; charset=utf-8,Slashdot - Submission,3,13,yes,yes,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint",,2026-05-22T07:30:04.738Z
p0-005,23,525,verify_submit_form_then_approve_or_reject,https://theaisurf.com/submit,theaisurf.com,200,yes,https://theaisurf.com/listing/submit-al/,theaisurf.com,no,text/html; charset=UTF-8,"Submit Al - Find the Best AI Tools and Apps, Including ChatGPT GPT&#039;s",8,65,yes,yes,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 8 form(s), 65 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",,2026-05-22T07:30:06.363Z
p0-005,24,531,verify_submit_form_then_approve_or_reject,https://tinylaunch.com/submit,tinylaunch.com,200,yes,https://www.tinylaunch.com/login?returnTo=%2Fsubmit,tinylaunch.com,no,text/html; charset=utf-8,TinyLaunch - Product Launch Platform,1,2,no,yes,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; URL path looks like a submission endpoint; directory/listing marketplace text signal found",,2026-05-22T07:30:12.962Z
p0-005,25,550,verify_submit_form_then_approve_or_reject,https://www.wearenocode.com/submit,wearenocode.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; This operation was aborted,This operation was aborted,2026-05-22T07:30:15.915Z
