batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-006,1,2,verify_directory_fit_before_any_approval,https://www.1888pressrelease.com/,1888pressrelease.com,200,yes,https://www.1888pressrelease.com/,1888pressrelease.com,no,text/html; charset=iso-8859-1,Press Release Distribution & Free Press Release Submit @ 1888 PressRelease.com,1,1,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:44:13.362Z
p2-006,2,3,verify_directory_fit_before_any_approval,https://www.2findlocal.com/,2findlocal.com,200,yes,https://www.2findlocal.com/,2findlocal.com,no,text/html; charset=UTF-8,Big finds from small businesses | 2FINDLOCAL.COM,1,6,yes,no,yes,no,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:44:15.573Z
p2-006,3,4,verify_directory_fit_before_any_approval,https://www.4shared.com/,4shared.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T04:44:17.914Z
p2-006,4,5,verify_directory_fit_before_any_approval,https://500px.com/,500px.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T04:44:28.572Z
p2-006,5,56,verify_directory_fit_before_any_approval,https://about.me/,about.me,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T04:44:29.046Z
p2-006,6,59,verify_directory_fit_before_any_approval,https://activerain.com/,activerain.com,403,no,https://activerain.com/,activerain.com,no,text/html,403 Forbidden,0,0,no,no,no,no,no,no,no,no,no,review_fetch_failed,HTTP 403,HTTP 403,2026-05-28T04:44:39.239Z
p2-006,7,71,verify_directory_fit_before_any_approval,https://aiforme.wiki/,aiforme.wiki,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T04:44:40.643Z
p2-006,8,73,verify_directory_fit_before_any_approval,https://ainavhub.com/,ainavhub.com,200,yes,https://ainavhub.com/,ainavhub.com,no,text/html; charset=utf-8,Find and Explore Best AI Tools | AI NavHub Tools Directory,2,3,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:44:45.018Z
p2-006,9,77,verify_directory_fit_before_any_approval,https://aitoolly.com/,aitoolly.com,200,yes,https://aitoolly.com/,aitoolly.com,no,text/html; charset=utf-8,Best AI Tools Directory - Find Top AI Applications,1,1,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:44:47.220Z
p2-006,10,80,verify_directory_fit_before_any_approval,https://aitoolsguide.com/,aitoolsguide.com,200,yes,https://aitoolsguide.com/,aitoolsguide.com,no,text/html; charset=utf-8,"AIToolsGuide — Discover, compare, and choose AI tools",1,2,yes,no,yes,no,no,no,yes,yes,no,reject_paid,"payment/pricing signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T04:44:53.346Z
