batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-029,8,353,verify_directory_fit_before_any_approval,https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html,makeupsavvy.co.uk,200,yes,https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html,makeupsavvy.co.uk,no,text/html; charset=UTF-8,The Best Budget Concealers for Pale Skin | Makeup Savvy - makeup and beauty blog,1,1,no,no,yes,no,no,no,yes,no,no,reject_auth_required,"Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; directory/listing marketplace text signal found",,2026-05-28T14:41:13.477Z
coverage-review-p2-029,9,354,verify_directory_fit_before_any_approval,https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne,mangoandsalt.com,200,yes,https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne/,mangoandsalt.com,no,text/html; charset=UTF-8,Galgos &amp; Podencos – Tout savoir sur les lévriers d&#039;Espagne - Mango and Salt,2,12,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:41:16.296Z
coverage-review-p2-029,10,355,verify_directory_fit_before_any_approval,https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2,mangoandsalt.com,200,yes,https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2/,mangoandsalt.com,no,text/html; charset=UTF-8,Ma collection de chaussures barefoot: avis et conseils #2 - Mango and Salt,2,12,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:41:20.480Z
coverage-review-p2-029,11,356,verify_directory_fit_before_any_approval,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T14:41:21.379Z
coverage-review-p2-029,12,359,verify_directory_fit_before_any_approval,https://mastodon.social/@rstevens/112532171747034727,mastodon.social,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T14:41:31.921Z
coverage-review-p2-029,13,362,verify_directory_fit_before_any_approval,https://www.michaelgeist.ca/2023/05/this-must-stop-government-and-liberal-party-go-all-in-on-speech-regulation-with-political-truth-oversight-bodies-mandated-press-source-tracing-and-disclosure-of-critics-communications,michaelgeist.ca,200,yes,https://www.michaelgeist.ca/2023/05/this-must-stop-government-and-liberal-party-go-all-in-on-speech-regulation-with-political-truth-oversight-bodies-mandated-press-source-tracing-and-disclosure-of-critics-communications/,michaelgeist.ca,no,text/html; charset=UTF-8,"This Must Stop: Government and Liberal Party Go All-In On Speech Regulation With Political Truth Oversight Bodies, Mandated Press Source Tracing, and Disclosure of Critics&#039; Co",2,7,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:41:42.457Z
coverage-review-p2-029,14,367,verify_directory_fit_before_any_approval,https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-28T14:41:48.614Z
coverage-review-p2-029,15,368,verify_directory_fit_before_any_approval,https://multichain.com/qa/user/parrotcatsup3,multichain.com,404,no,https://multichain.com/qa/user/parrotcatsup3,multichain.com,no,text/html; charset=utf-8,MultiChain Developer Q&amp;A,1,2,yes,no,no,yes,no,no,no,no,no,review_fetch_failed,"login/register signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",HTTP 404,2026-05-28T14:42:03.628Z
coverage-review-p2-029,16,369,verify_directory_fit_before_any_approval,https://mummyfever.co.uk/family-skiing-in-bulgaria,mummyfever.co.uk,200,yes,https://mummyfever.co.uk/family-skiing-in-bulgaria/,mummyfever.co.uk,no,text/html; charset=UTF-8,Family Skiing In Bulgaria - Mummy Fever,3,17,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:42:05.734Z
coverage-review-p2-029,17,370,verify_directory_fit_before_any_approval,https://mummyfever.co.uk/the-best-youtube-home-workouts,mummyfever.co.uk,200,yes,https://mummyfever.co.uk/the-best-youtube-home-workouts/,mummyfever.co.uk,no,text/html; charset=UTF-8,The Best YouTube Home Workouts - Mummy Fever,3,17,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:42:10.685Z
coverage-review-p2-029,18,372,verify_directory_fit_before_any_approval,https://musthavemom.com/how-to-get-a-designer-look-without-the-interior-decorator-price-tag,musthavemom.com,200,yes,https://musthavemom.com/how-to-get-a-designer-look-without-the-interior-decorator-price-tag/,musthavemom.com,no,text/html; charset=UTF-8,How to Get A Designer Look WITHOUT The Interior Decorator Price Tag - Must Have Mom,3,6,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:42:14.205Z
coverage-review-p2-029,19,374,verify_directory_fit_before_any_approval,https://myanimelist.net/profile/Akizuki_Airi,myanimelist.net,200,yes,https://myanimelist.net/profile/Akizuki_Airi,myanimelist.net,no,text/html; charset=UTF-8,Akizuki_Airi&#039;s Profile - MyAnimeList.net,1,2,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:42:20.328Z
coverage-review-p2-029,20,375,verify_directory_fit_before_any_approval,https://www.mycomics.de/profil/tedcrane.html,mycomics.de,200,yes,https://www.mycomics.de/profil/tedcrane.html,mycomics.de,no,text/html; charset=utf-8,Profil - myComics.de,2,7,yes,no,no,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:42:21.724Z
coverage-review-p2-029,21,379,verify_directory_fit_before_any_approval,https://nasze-lasie-pl.sugester.pl/167783170-ChatGPT-in-Spain-Revolutionizing-Communication-and-AI-Interaction?order=popular&page=2,nasze-lasie-pl.sugester.pl,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,nasze-lasie-pl.sugester.pl,no,text/html; charset=utf-8,nasze-lasie.pl,1,19,yes,no,no,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:42:25.439Z
coverage-review-p2-029,22,380,verify_directory_fit_before_any_approval,https://nasze-lasie-pl.sugester.pl/18132-o-stronie-wiadomosci-na-glownej-itp?order=popular,nasze-lasie-pl.sugester.pl,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,nasze-lasie-pl.sugester.pl,no,text/html; charset=utf-8,nasze-lasie.pl,1,19,yes,no,no,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:42:28.732Z
