batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-029,8,P2,26,353,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,makeupsavvy.co.uk,free,unknown,blog_article,needs_manual_review,https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html,makeupsavvy.co.uk,1,resources/backlink-resources.json,resources/backlink-resources.json:1753,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,9,P2,26,354,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,mangoandsalt.com,free,unknown,blog_article,needs_manual_review,https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne,mangoandsalt.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2347,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,10,P2,26,355,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2 is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,mangoandsalt.com,free,unknown,blog_article,needs_manual_review,https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2,mangoandsalt.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2127,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,11,P2,26,356,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,manilashopper.com,free,unknown,blog_article,needs_manual_review,https://www.manilashopper.com/2014/11/the-stoneware-pottery-shop-in-cagayan.html,manilashopper.com,1,resources/backlink-resources.json,resources/backlink-resources.json:356,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,12,P2,26,359,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://mastodon.social/@rstevens/112532171747034727 is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,mastodon.social,free,unknown,social_post,needs_manual_review,https://mastodon.social/@rstevens/112532171747034727,mastodon.social,1,resources/backlink-resources.json,resources/backlink-resources.json:301,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,13,P2,26,362,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.michaelgeist.ca/2023/05/this-must-stop-government-and-liberal-party-go-all-in-on-speech-regulation-with-political-truth-oversight-bodies-mandated-press-source-tracing-and-disclosure-of-critics-communications is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,michaelgeist.ca,free,unknown,blog_article,needs_manual_review,https://www.michaelgeist.ca/2023/05/this-must-stop-government-and-liberal-party-go-all-in-on-speech-regulation-with-political-truth-oversight-bodies-mandated-press-source-tracing-and-disclosure-of-critics-communications,michaelgeist.ca,1,resources/backlink-resources.json,resources/backlink-resources.json:1940,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,14,P2,26,367,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.moonsoap.com/hpgen/HPB/entries/8.html is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,moonsoap.com,free,unknown,blog_article,needs_manual_review,https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2171,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,15,P2,26,368,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://multichain.com/qa/user/parrotcatsup3 is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,multichain.com,free,unknown,user_profile,needs_manual_review,https://multichain.com/qa/user/parrotcatsup3,multichain.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1236,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,16,P2,26,369,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://mummyfever.co.uk/family-skiing-in-bulgaria is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,mummyfever.co.uk,free,unknown,blog_article,needs_manual_review,https://mummyfever.co.uk/family-skiing-in-bulgaria,mummyfever.co.uk,1,resources/backlink-resources.json,resources/backlink-resources.json:2358,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,17,P2,26,370,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://mummyfever.co.uk/the-best-youtube-home-workouts is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,mummyfever.co.uk,free,unknown,blog_article,needs_manual_review,https://mummyfever.co.uk/the-best-youtube-home-workouts,mummyfever.co.uk,1,resources/backlink-resources.json,resources/backlink-resources.json:532,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-029,18,P2,26,372,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://musthavemom.com/how-to-get-a-designer-look-without-the-interior-decorator-price-tag is a blog/article, social post, user profile, Q&A user page, comics profile, or feedback discussion URL. It is not a structured product/startup/SaaS directory or submission endpoint.",codex,,musthavemom.com,free,unknown,blog_article,needs_manual_review,https://musthavemom.com/how-to-get-a-designer-look-without-the-interior-decorator-price-tag,musthavemom.com,1,resources/backlink-resources.json,resources/backlink-resources.json:246,,,,,,,,,,,,,,,,,0,,
