batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-recheck-002,48,373,verify_directory_fit_before_any_approval,https://my.g2.com/sellers/welcome,my.g2.com,403,no,https://my.g2.com/signup?login=true,my.g2.com,no,text/html;charset=utf-8,g2.com,0,0,no,no,no,no,no,yes,no,no,no,review_fetch_failed,CAPTCHA signal found; HTTP 403,HTTP 403,2026-05-22T10:45:31.420Z
p2-recheck-002,49,377,verify_directory_fit_before_any_approval,https://myfolio.com/,myfolio.com,200,yes,https://www.myfolio.com/,myfolio.com,no,text/html; charset=utf-8,MyFolio | Financial Software for your Property Portfolio,1,1,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:45:34.578Z
p2-recheck-002,50,386,verify_directory_fit_before_any_approval,https://newsaasly.com/,newsaasly.com,200,yes,https://newsaasly.com/,newsaasly.com,no,text/html; charset=utf-8,An Exclusive List of Bootstrapped Products | New SaaSly,0,0,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T10:45:36.572Z
p2-recheck-002,51,387,verify_directory_fit_before_any_approval,https://www.newswiretoday.com/,newswiretoday.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:45:37.437Z
p2-recheck-002,52,394,verify_directory_fit_before_any_approval,https://www.nocodefounders.com/,nocodefounders.com,200,yes,https://www.nocodefounders.com/,nocodefounders.com,no,text/html; charset=utf-8,No-code tools and deals directory | No Code Founders,2,7,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:45:38.661Z
p2-recheck-002,53,397,verify_directory_fit_before_any_approval,https://www.notion.so/integrations,notion.so,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:45:40.428Z
p2-recheck-002,54,399,verify_directory_fit_before_any_approval,https://noxilo.com/,noxilo.com,200,yes,https://noxilo.com/,noxilo.com,no,text/html; charset=UTF-8,Home - Noxilo,3,6,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:45:43.459Z
p2-recheck-002,55,401,verify_directory_fit_before_any_approval,https://www.onlineprnews.com/,onlineprnews.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T10:45:47.081Z
p2-recheck-002,56,403,verify_directory_fit_before_any_approval,https://open-launch.com/,open-launch.com,200,yes,https://open-launch.com/,open-launch.com,no,text/html; charset=utf-8,Open Launch - Discover the Best Tech Products,0,0,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-22T10:45:54.730Z
p2-recheck-002,57,405,verify_directory_fit_before_any_approval,https://openclawdir.com/,openclawdir.com,200,yes,https://openclawdir.com/,openclawdir.com,no,text/html; charset=utf-8,"OpenClaw Directory - Skills, Plugins &amp; Jobs",1,1,yes,no,yes,yes,yes,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; OAuth signal found; CAPTCHA signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T10:45:56.479Z
