batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p0-007,24,204,verify_submit_form_then_approve_or_reject,https://custom.example/submit,custom.example,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T08:19:24.906Z
p0-007,25,206,verify_submit_form_then_approve_or_reject,https://d.example/submit,d.example,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T08:19:25.351Z
p0-007,26,221,verify_submit_form_then_approve_or_reject,https://e.example/submit,e.example,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T08:19:25.654Z
p0-007,27,236,verify_submit_form_then_approve_or_reject,https://example.com/submit,example.com,404,no,https://example.com/submit,example.com,no,text/html,Example Domain,0,0,no,yes,no,no,no,no,no,no,no,review_fetch_failed,URL path looks like a submission endpoint; HTTP 404,HTTP 404,2026-05-22T08:19:26.065Z
p0-007,28,385,verify_submit_form_then_approve_or_reject,https://new-site.com/submit,new-site.com,200,yes,https://new-site.com/submit,new-site.com,no,text/html,,0,0,no,yes,no,no,no,no,no,no,no,review_manually,URL path looks like a submission endpoint,,2026-05-22T08:19:27.805Z
p0-007,29,475,verify_submit_form_then_approve_or_reject,https://site.com/submit,site.com,404,no,https://site.com/submit,site.com,no,text/html;charset=UTF-8,,0,0,no,yes,no,no,no,no,no,no,no,review_fetch_failed,URL path looks like a submission endpoint; HTTP 404,HTTP 404,2026-05-22T08:19:29.092Z
p0-007,30,481,verify_submit_form_then_approve_or_reject,http://www.sixwordstories.net/2009/07/submit-a-story/comment-page-188,sixwordstories.net,200,yes,http://www.sixwordstories.net/2009/07/submit-a-story/comment-page-188/,sixwordstories.net,no,text/html; charset=UTF-8,Submit a Story - Six Word Stories,2,11,yes,yes,yes,no,no,no,no,yes,no,reject_paid,"payment/pricing signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found",,2026-05-22T08:19:30.733Z
p0-007,31,489,verify_submit_form_then_approve_or_reject,https://some-directory.com/submit,some-directory.com,,no,,,unknown,,,0,0,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,URL path looks like a submission endpoint; fetch failed,fetch failed,2026-05-22T08:19:35.056Z
p0-007,32,176,verify_submit_form_then_approve_or_reject,https://www.capterra.com/vendors,capterra.com,403,no,https://www.capterra.com/vendors,capterra.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:19:35.633Z
p0-007,33,200,verify_submit_form_then_approve_or_reject,https://crozdesk.com/vendors,crozdesk.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-22T08:19:36.367Z
p0-007,34,273,verify_submit_form_then_approve_or_reject,https://www.getapp.com/vendors,getapp.com,403,no,https://www.getapp.com/vendors,getapp.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:19:46.372Z
p0-007,35,488,verify_submit_form_then_approve_or_reject,https://www.softwareadvice.com/vendors,softwareadvice.com,403,no,https://www.softwareadvice.com/vendors,softwareadvice.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:19:47.543Z
p0-007,36,541,verify_submit_form_then_approve_or_reject,https://www.trustradius.com/vendors,trustradius.com,403,no,https://www.trustradius.com/vendors,trustradius.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-22T08:19:49.136Z
