batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-021,8,118,verify_directory_fit_before_any_approval,https://www.betterreading.com.au/news/awards/breaking-news-announcing-the-2023-better-reading-top-100,betterreading.com.au,200,yes,https://www.betterreading.com.au/news/awards/breaking-news-announcing-the-2023-better-reading-top-100/,betterreading.com.au,no,text/html; charset=UTF-8,Breaking News: Announcing the 2023 Better Reading Top 100 | Better Reading,4,14,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:13:57.480Z
coverage-review-p2-021,9,119,verify_directory_fit_before_any_approval,https://www.betterreading.com.au/news/book-life/wine-coffee-tea-what-do-you-drink-while-youre-reading,betterreading.com.au,200,yes,https://www.betterreading.com.au/news/book-life/wine-coffee-tea-what-do-you-drink-while-youre-reading/,betterreading.com.au,no,text/html; charset=UTF-8,"Wine, Coffee, Tea? What Do You Drink While You’re Reading? | Better Reading",4,14,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:11.360Z
coverage-review-p2-021,10,120,verify_directory_fit_before_any_approval,https://bevcooks.com/2019/06/creamy-chicken-and-asparagus-casserole,bevcooks.com,200,yes,https://bevcooks.com/2019/06/creamy-chicken-and-asparagus-casserole/,bevcooks.com,no,text/html; charset=UTF-8,Creamy Chicken and Asparagus Casserole - Bev Cooks,3,15,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 3 form(s), 15 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:17.676Z
coverage-review-p2-021,11,121,verify_directory_fit_before_any_approval,https://bevcooks.com/2024/08/homemade-ricotta,bevcooks.com,200,yes,https://bevcooks.com/2024/08/homemade-ricotta/,bevcooks.com,no,text/html; charset=UTF-8,Homemade Ricotta - Bev Cooks,3,15,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 15 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:22.504Z
coverage-review-p2-021,12,123,verify_directory_fit_before_any_approval,https://www.bing.com/indexnow,bing.com,200,yes,https://www.bing.com/indexnow,bing.com,no,text/html; charset=utf-8,Why IndexNow | Bing Webmaster Tools,0,0,no,no,yes,no,no,no,yes,no,no,reject_auth_required,Cloudflare/human verification signal found; directory/listing marketplace text signal found,,2026-05-28T13:14:26.201Z
coverage-review-p2-021,13,128,verify_directory_fit_before_any_approval,https://www.blafusel.de/phpbb/memberlist.php?mode=viewprofile&u=8625,blafusel.de,200,yes,https://www.blafusel.de/phpbb/memberlist.php?mode=viewprofile&u=8625,blafusel.de,no,text/html; charset=UTF-8,blafusel.de &bull; Profil von kiricowell,1,2,yes,no,no,no,no,no,no,no,no,review_possible_submit_form,"1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T13:14:27.033Z
coverage-review-p2-021,14,129,verify_directory_fit_before_any_approval,https://blankitinerary.com/santana-fall.html,blankitinerary.com,200,yes,https://blankitinerary.com/santana-fall.html,blankitinerary.com,no,text/html; charset=UTF-8,santana fall - Blank Itinerary,4,12,yes,no,yes,yes,no,yes,yes,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:29.089Z
coverage-review-p2-021,15,130,verify_directory_fit_before_any_approval,https://www.blend4web.com/ru/forums/users/alexreynolds/posts,blend4web.com,200,yes,https://www.blend4web.com/ru/forums/users/alexreynolds/posts/,blend4web.com,no,text/html; charset=utf-8,Сообщения - alexreynolds | Blend4Web,4,14,yes,no,yes,no,no,no,no,no,no,review_possible_submit_form,"4 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:31.780Z
coverage-review-p2-021,16,131,verify_directory_fit_before_any_approval,https://blog.bmtmicro.com/4449-2,blog.bmtmicro.com,200,yes,https://blog.bmtmicro.com/4449-2/,blog.bmtmicro.com,no,text/html; charset=UTF-8,Maximizing Your Business’s Facebook Page Potential | BMT Micro Blog,3,16,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 3 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:35.563Z
coverage-review-p2-021,17,132,verify_directory_fit_before_any_approval,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions,blog.goaffpro.com,200,yes,https://blog.goaffpro.com/mastering-affiliate-product-reviews-a-step-by-step-guide-for-engaging-content-and-conversions/,blog.goaffpro.com,no,text/html; charset=UTF-8,Mastering Affiliate Product Reviews: A Step-by-Step Guide,2,12,yes,no,yes,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T13:14:41.291Z
