batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-015,8,358,verify_directory_fit_before_any_approval,https://www.massagetherapy.com/,massagetherapy.com,200,yes,https://www.massagetherapy.com/,massagetherapy.com,no,text/html; charset=utf-8,Massage Therapy Information | Powered by Associated Bodywork & Massage Professionals,1,5,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 1 form(s), 5 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T12:16:56.531Z
coverage-review-p2-015,9,360,verify_directory_fit_before_any_approval,https://www.merchantcircle.com/,merchantcircle.com,200,yes,https://www.merchantcircle.com/,merchantcircle.com,no,text/html;charset=utf-8,"Deals, Quotes, Coupons, Advice from Local Merchants - MerchantCircle.com",1,2,no,no,no,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields",,2026-05-28T12:16:58.880Z
coverage-review-p2-015,10,364,verify_directory_fit_before_any_approval,https://www.mixcloud.com/,mixcloud.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:17:01.876Z
coverage-review-p2-015,11,366,verify_directory_fit_before_any_approval,https://www.modelmayhem.com/,modelmayhem.com,403,no,https://www.modelmayhem.com/,modelmayhem.com,no,text/html; charset=UTF-8,Just a moment...,0,0,no,no,no,no,no,yes,yes,no,no,review_fetch_failed,CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,HTTP 403,2026-05-28T12:17:12.566Z
coverage-review-p2-015,12,371,verify_directory_fit_before_any_approval,https://www.mumsnet.com/Talk,mumsnet.com,200,yes,https://www.mumsnet.com/talk,mumsnet.com,no,text/html; charset=utf-8,Talk forums | Mumsnet,1,2,no,no,yes,yes,no,yes,yes,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields; directory/listing marketplace text signal found",,2026-05-28T12:17:13.509Z
coverage-review-p2-015,13,373,verify_directory_fit_before_any_approval,https://my.g2.com/sellers/welcome,my.g2.com,403,no,https://my.g2.com/signup?login=true,my.g2.com,no,text/html;charset=utf-8,g2.com,0,0,no,no,no,no,no,yes,no,no,no,review_fetch_failed,CAPTCHA signal found; HTTP 403,HTTP 403,2026-05-28T12:17:19.235Z
coverage-review-p2-015,14,377,verify_directory_fit_before_any_approval,https://myfolio.com/,myfolio.com,200,yes,https://www.myfolio.com/,myfolio.com,no,text/html; charset=utf-8,MyFolio | Financial Software for your Property Portfolio,1,1,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T12:17:21.758Z
coverage-review-p2-015,15,382,verify_directory_fit_before_any_approval,https://neilpatel.com/ai-tools,neilpatel.com,404,no,https://neilpatel.com/ai-tools/,neilpatel.com,no,text/html; charset=UTF-8,Page not found - Neil Patel,3,91,yes,no,yes,yes,no,yes,yes,yes,no,review_fetch_failed,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 91 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; HTTP 404",HTTP 404,2026-05-28T12:17:23.858Z
coverage-review-p2-015,16,386,verify_directory_fit_before_any_approval,https://newsaasly.com/,newsaasly.com,200,yes,https://newsaasly.com/,newsaasly.com,no,text/html; charset=utf-8,An Exclusive List of Bootstrapped Products | New SaaSly,0,0,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; directory/listing marketplace text signal found,,2026-05-28T12:17:28.021Z
coverage-review-p2-015,17,387,verify_directory_fit_before_any_approval,https://www.newswiretoday.com/,newswiretoday.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T12:17:29.770Z
