batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
p2-recheck-003,95,147,verify_directory_fit_before_any_approval,https://blogs.city.ac.uk/sustainable-city/sortingchallenge/sorting-challenge-2014-15,blogs.city.ac.uk,200,yes,https://blogs.city.ac.uk/sustainable-city/sortingchallenge/sorting-challenge-2014-15/,blogs.city.ac.uk,no,text/html; charset=UTF-8,Sustainable City | Sorting Challenge 2014/15,2,3,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:02.173Z
p2-recheck-003,96,148,verify_directory_fit_before_any_approval,https://blogs.deusto.es/innovandis/exprime-las-naranjas,blogs.deusto.es,200,yes,https://blogs.deusto.es/innovandis/exprime-las-naranjas/,blogs.deusto.es,no,text/html; charset=UTF-8,Exprime las naranjas - iNNoVaNDiS &amp; Co.,4,17,yes,no,yes,no,no,yes,no,no,no,reject_auth_required,"CAPTCHA signal found; 4 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:06.634Z
p2-recheck-003,97,149,verify_directory_fit_before_any_approval,https://blogs.deusto.es/innovandis/llegando-al-nivel-pro-con-lxs-20g-en-innovandis,blogs.deusto.es,200,yes,https://blogs.deusto.es/innovandis/llegando-al-nivel-pro-con-lxs-20g-en-innovandis/,blogs.deusto.es,no,text/html; charset=UTF-8,Llegando al nivel PRO con lxs 20G en iNNoVaNDiS - iNNoVaNDiS &amp; Co.,4,17,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 4 form(s), 17 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:11.987Z
p2-recheck-003,98,150,verify_directory_fit_before_any_approval,https://blogs.eltiempo.com/el-tiempo-del-cine/2025/02/10/oscar-2025-analisis-de-cada-categoria-parte-i,blogs.eltiempo.com,200,yes,https://blogs.eltiempo.com/el-tiempo-del-cine/2025/02/10/oscar-2025-analisis-de-cada-categoria-parte-i/,blogs.eltiempo.com,no,text/html; charset=UTF-8,El tiempo del cine,4,24,yes,no,yes,no,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; CAPTCHA signal found; 4 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:16.544Z
p2-recheck-003,99,151,verify_directory_fit_before_any_approval,http://blogs.evergreen.edu/morisa24/box-2-2,blogs.evergreen.edu,200,yes,http://blogs.evergreen.edu/morisa24/box-2-2/,blogs.evergreen.edu,no,text/html; charset=UTF-8,Box #2 | Nostalgia,2,11,yes,no,yes,yes,no,no,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:21.600Z
p2-recheck-003,100,152,verify_directory_fit_before_any_approval,http://blogs.evergreen.edu/morisa24/box-4,blogs.evergreen.edu,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-22T11:00:32.878Z
p2-recheck-003,101,153,verify_directory_fit_before_any_approval,https://blogs.memphis.edu/padm3601/2015/02/11/death-penalty,blogs.memphis.edu,200,yes,https://blogs.memphis.edu/padm3601/2015/02/11/death-penalty/,blogs.memphis.edu,no,text/html; charset=UTF-8,Hot Topics in Public Administration | Death Penalty,3,6,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 3 form(s), 6 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:43.361Z
p2-recheck-003,102,154,verify_directory_fit_before_any_approval,https://blogs.ubc.ca/etec540socialmedia2013/sample-page/introduction-to-google,blogs.ubc.ca,200,yes,https://blogs.ubc.ca/etec540socialmedia2013/sample-page/introduction-to-google/,blogs.ubc.ca,no,text/html; charset=UTF-8,Introduction to Google+ &#8211; Social Media in Education,2,12,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:47.525Z
p2-recheck-003,103,155,verify_directory_fit_before_any_approval,https://blogs.ucl.ac.uk/brits/2014/06/01/sales-growth-curves,blogs.ucl.ac.uk,200,yes,https://blogs.ucl.ac.uk/brits/2014/06/01/sales-growth-curves/,blogs.ucl.ac.uk,no,text/html; charset=UTF-8,Sales growth curves | UCL BRITS cell therapy project planning and valuation tool,3,12,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 3 form(s), 12 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:51.781Z
p2-recheck-003,104,156,verify_directory_fit_before_any_approval,https://blogs.urz.uni-halle.de/startklar/quellen-und-verweise/comment-page-3,blogs.urz.uni-halle.de,200,yes,https://blogs.urz.uni-halle.de/startklar/quellen-und-verweise/comment-page-3/,blogs.urz.uni-halle.de,no,text/html; charset=UTF-8,Quellen und Verweise &#8211; Projekt &quot;start-klar&quot;,2,11,yes,no,yes,no,no,no,no,no,no,review_possible_submit_form,"2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-22T11:00:54.986Z
