batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-027,8,P2,26,290,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: http://godchild.keenspot.com/comic/chapter-3-page-05 is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,godchild.keenspot.com,free,unknown,comic_page,needs_manual_review,http://godchild.keenspot.com/comic/chapter-3-page-05,godchild.keenspot.com,1,resources/backlink-resources.json,resources/backlink-resources.json:763,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,9,P2,26,291,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: http://godchild.keenspot.com/comic/evolution-of-maggie is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,godchild.keenspot.com,free,unknown,comic_page,needs_manual_review,http://godchild.keenspot.com/comic/evolution-of-maggie,godchild.keenspot.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1544,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,10,P2,26,296,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://greenerideal.com/wellness/disconnect-to-reconnect-connecting-with-nature-in-the-digital-age is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,greenerideal.com,free,unknown,blog_article,needs_manual_review,https://greenerideal.com/wellness/disconnect-to-reconnect-connecting-with-nature-in-the-digital-age,greenerideal.com,1,resources/backlink-resources.json,resources/backlink-resources.json:378,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,11,P2,26,299,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://happyhealthymama.com/air-fryer-apples-healthy.html is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,happyhealthymama.com,free,unknown,blog_article,needs_manual_review,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,1,resources/backlink-resources.json,resources/backlink-resources.json:565,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,12,P2,26,300,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://happyhourprojects.com/snake-bracelet is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,happyhourprojects.com,free,unknown,blog_article,needs_manual_review,https://happyhourprojects.com/snake-bracelet,happyhourprojects.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1610,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,13,P2,26,302,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://help.lametric.com/support/discussions/topics/6000067542 is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,help.lametric.com,free,unknown,support_discussion,needs_manual_review,https://help.lametric.com/support/discussions/topics/6000067542,help.lametric.com,1,resources/backlink-resources.json,resources/backlink-resources.json:543,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,14,P2,26,304,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://holdtoreset.com/where-is-the-shipwreck-today-in-gta-online is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,holdtoreset.com,free,unknown,blog_article,needs_manual_review,https://holdtoreset.com/where-is-the-shipwreck-today-in-gta-online,holdtoreset.com,1,resources/backlink-resources.json,resources/backlink-resources.json:367,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,15,P2,26,315,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://iotwreport.com/letitia-james-indicted-for-banking-fraud is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,iotwreport.com,free,unknown,blog_article,needs_manual_review,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2424,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,16,P2,26,317,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://www.itsfilmedthere.com/2019/01/whats-happening.html is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,itsfilmedthere.com,free,unknown,blog_article,needs_manual_review,https://www.itsfilmedthere.com/2019/01/whats-happening.html,itsfilmedthere.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2094,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,17,P2,26,318,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://jilliancyork.com/2010/02/20/on-memorability is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,jilliancyork.com,free,unknown,blog_article,needs_manual_review,https://jilliancyork.com/2010/02/20/on-memorability,jilliancyork.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1445,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-027,18,P2,26,320,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 evidence review 2026-05-28: https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2 is a content, comic, discussion, company profile, or comment page rather than a structured directory/listing submission target. Not suitable for backlink campaign automation.",codex,,joaniesimon.com,free,unknown,blog_article,needs_manual_review,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1357,,,,,,,,,,,,,,,,,0,,
