batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
coverage-review-p2-017,8,P2,37,455,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: developer hosting/IDE and app publishing platform, not a product/business directory submission target for backlinks.",codex,,replit.com,free,en,developer_platform_not_directory,needs_manual_review,https://replit.com/,replit.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 109:url; directory-submissions-external-links.md:111,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,9,P2,37,458,approved,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,P2 browser/web review 2026-05-28: The Rundown/Supertools AI directory has a public Recommend a Tool form; approve only for relevant AI tools and keep non-executable needs_scout until form mapping is verified.,codex,https://www.rundown.ai/submit,rundown.ai,free,en,ai_tool_directory,needs_manual_review,https://www.rundown.ai/tools,rundown.ai,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 233:url; directory-submissions-external-links.md:235,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,10,P2,37,466,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: content curation/publishing platform with account/pricing model, not a structured product directory submission target.",codex,,scoop.it,paid,en,content_curation_platform,needs_manual_review,https://www.scoop.it/,scoop.it,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 235:url; directory-submissions-external-links.md:237,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,11,P2,37,467,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,P2 browser/web review 2026-05-28: document upload/library platform requiring account; not a product/startup/business directory and has content quality/copyright constraints.,codex,,scribd.com,free,en,document_publishing_platform,needs_manual_review,https://www.scribd.com/,scribd.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 236:url; directory-submissions-external-links.md:238,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,12,P2,37,469,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: marketing agency directory/listing surface, but listing requires account/agency profile and is only appropriate for agencies; assisted vertical workflow only.",codex,,semfirms.com,free,en,vertical_agency_directory_auth_required,needs_manual_review,https://www.semfirms.com/,semfirms.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 237:url; directory-submissions-external-links.md:239,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,13,P2,37,471,approved,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,P2 browser/web review 2026-05-28: local yellow-pages/business directory with free Add a Business / business registration flow; only fit for real local business/service identity.,codex,https://www.showmelocal.com/add-business,showmelocal.com,free,en,local_business_directory,needs_manual_review,https://www.showmelocal.com/,showmelocal.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 238:url; directory-submissions-external-links.md:240,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,14,P2,37,476,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: developer forum/community; official guidelines prohibit spam/self-promotion, so it is not a directory/backlink submission target.",codex,,sitepoint.com,free,en,forum_or_community,needs_manual_review,https://www.sitepoint.com/community,sitepoint.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 240:url; directory-submissions-external-links.md:242,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,15,P2,37,482,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: recommendation/comparison community may allow adding alternatives, but requires account/community contribution and moderation; not auto-submit safe.",codex,,slant.co,free,en,comparison_community_auth_required,needs_manual_review,https://www.slant.co/,slant.co,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 242:url; directory-submissions-external-links.md:244,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,16,P2,37,485,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,P2 browser/web review 2026-05-28: presentation/document hosting platform under Scribd; uploading content requires account and is not a product/business directory submission.,codex,,slideshare.net,free,en,document_publishing_platform,needs_manual_review,https://www.slideshare.net/,slideshare.net,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 243:url; directory-submissions-external-links.md:245,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,17,P2,37,490,reject_auth_required,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,"P2 browser/web review 2026-05-28: article publishing site supports free author accounts and article review, but requires login and prohibits promotional/AI-generated content; assisted editorial workflow only, not automated backlink submission.",codex,,sooperarticles.com,free,en,article_directory_auth_required,needs_manual_review,https://www.sooperarticles.com/,sooperarticles.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 245:url; directory-submissions-external-links.md:247,,,,,,,,,,,,,,,,,0,,
coverage-review-p2-017,18,P2,37,491,reject_not_directory,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,P2 browser/web review 2026-05-28: audio/music hosting and creator platform requiring account; not a product/SaaS/business directory submission target.,codex,,soundcloud.com,free,en,audio_publishing_platform,needs_manual_review,https://soundcloud.com/,soundcloud.com,2,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 113:url; directory-submissions-external-links.md:115,,,,,,,,,,,,,,,,,0,,
