batch_id,batch_order,review_row,review_action,url,domain,http_status,fetch_ok,final_url,final_domain,domain_changed,content_type,title,form_count,input_count,submit_button_signal,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,duplicate_registry_url,suggested_decision,evidence_notes,fetch_error,checked_at
coverage-review-p2-026,8,253,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-28T14:26:55.142Z
coverage-review-p2-026,9,254,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/a-festive-holiday-sangria-recipe-tips-for-a-healthier-cocktail,fitlivingeats.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-28T14:27:10.152Z
coverage-review-p2-026,10,255,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk/,fitlivingeats.com,no,text/html; charset=UTF-8,How to Make Homemade Oat Milk - FitLiving Eats by Carly Paige,8,42,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 8 form(s), 42 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:27:25.162Z
coverage-review-p2-026,11,256,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes/,fitlivingeats.com,no,text/html; charset=UTF-8,How to Make Juice without a Juicer + 3 Green Juice Recipes - FitLiving Eats by Carly Paige,8,32,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 8 form(s), 32 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:27:34.668Z
coverage-review-p2-026,12,257,verify_directory_fit_before_any_approval,https://www.fitlivingeats.com/qa-founders-motion-matcha-one-go-energy-boosters,fitlivingeats.com,200,yes,https://www.fitlivingeats.com/qa-founders-motion-matcha-one-go-energy-boosters/,fitlivingeats.com,no,text/html; charset=UTF-8,Q&amp;A with the Founders of Motion Matcha (one of my go-to energy boosters!) - FitLiving Eats by Carly Paige,7,26,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 7 form(s), 26 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:27:46.044Z
coverage-review-p2-026,13,259,verify_directory_fit_before_any_approval,https://www.fivereasonssports.com/news/ultimate-miami-heat-fan-travel-guide-tickets-hotels-and-local-hotspots,fivereasonssports.com,200,yes,https://www.fivereasonssports.com/news/ultimate-miami-heat-fan-travel-guide-tickets-hotels-and-local-hotspots/,fivereasonssports.com,no,text/html; charset=UTF-8,"Ultimate Miami Heat Fan Travel Guide: Tickets, Hotels, and Local Hotspots &#8211; Five Reasons Sports Network",2,13,yes,no,yes,yes,no,yes,no,yes,no,reject_paid,"payment/pricing signal found; login/register signal found; CAPTCHA signal found; 2 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:27:52.812Z
coverage-review-p2-026,14,262,verify_directory_fit_before_any_approval,https://flokii.com/users/view/58762,flokii.com,200,yes,https://flokii.com/page/pages/error,flokii.com,no,text/html; charset=UTF-8,Error | Flokii,0,1,no,no,no,yes,no,yes,no,no,no,reject_auth_required,login/register signal found; CAPTCHA signal found,,2026-05-28T14:28:04.902Z
coverage-review-p2-026,15,264,verify_directory_fit_before_any_approval,https://forum.epicbrowser.com/profile.php?id=78821,forum.epicbrowser.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,fetch failed,fetch failed,2026-05-28T14:28:09.428Z
coverage-review-p2-026,16,265,verify_directory_fit_before_any_approval,https://forum.gekko.wizb.it/user-14910.html,forum.gekko.wizb.it,200,yes,https://forum.gekko.wizb.it/user-14910.html,forum.gekko.wizb.it,no,text/html; charset=UTF-8,Gekko Forum - Profile of kiricowell,1,7,yes,no,no,yes,no,no,no,no,no,reject_auth_required,"login/register signal found; 1 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:28:19.971Z
coverage-review-p2-026,17,266,verify_directory_fit_before_any_approval,https://forum.padowan.dk/profile.php?id=33438,forum.padowan.dk,200,yes,https://forum.padowan.dk/profile.php?id=33438,forum.padowan.dk,no,text/html; charset=utf-8,hwlvip&#039;s profile — Graph Forums,0,0,no,no,no,yes,no,no,no,no,no,reject_auth_required,login/register signal found,,2026-05-28T14:28:24.779Z
coverage-review-p2-026,18,268,verify_directory_fit_before_any_approval,https://forums.maxperformanceinc.com/forums/member.php?u=202517,forums.maxperformanceinc.com,,no,,,unknown,,,0,0,no,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,This operation was aborted,This operation was aborted,2026-05-28T14:28:26.353Z
coverage-review-p2-026,19,270,verify_directory_fit_before_any_approval,https://freesound.org/people/florianreichelt/sounds/440601,freesound.org,200,yes,https://freesound.org/people/florianreichelt/sounds/440601/,freesound.org,no,text/html; charset=utf-8,Freesound - Japanese train announcement by the conductor by florianreichelt,4,10,yes,no,yes,yes,no,yes,no,no,no,reject_auth_required,"login/register signal found; CAPTCHA signal found; 4 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,2026-05-28T14:28:41.368Z
coverage-review-p2-026,20,276,verify_directory_fit_before_any_approval,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,200,yes,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,no,text/html; charset=UTF-8,Les Sims fêtent leur 25e anniversaire avec du nouveau contenu pour Sims 4 (massif!) - GinjFo,3,4,yes,no,no,no,no,yes,yes,no,no,reject_auth_required,"CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found",,2026-05-28T14:28:43.904Z
