lane_id,lane_type,lane_priority,lane_order,lane_estimated_minutes_per_row,order,priority,target_id,name,domain,pricing,risk,auth_profile,auth_state_path,auth_meta_path,status,next_action,ready_for_auth_rescout,saved_at,size_bytes,login_url,submit_url,auth_login_command,auth_status_command,auth_scout_command,safety_blocker,lane_csv_path
auth-login-003,auth_manual_login,P0,1,6,21,P0,nextpedia,Nextpedia,nextpedia.io,free,unknown,nextpedia,playwright/.auth/nextpedia.storage-state.json,playwright/.auth/nextpedia.meta.json,manual_login_required,run_auth_login_command,no,,0,https://nextpedia.io/submit-tool,https://www.nextpedia.io/submit-tool,"node src/cli.js auth login --profile ""nextpedia"" --url ""https://nextpedia.io/submit-tool""","node src/cli.js auth status --profile ""nextpedia""","node src/cli.js scout ""https://www.nextpedia.io/submit-tool"" --auth-profile ""nextpedia"" --target-id ""nextpedia"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,2,6,22,P0,startup-collections,Startup Collections,startupcollections.com,free,unknown,startup-collections,playwright/.auth/startup-collections.storage-state.json,playwright/.auth/startup-collections.meta.json,manual_login_required,run_auth_login_command,no,,0,https://startupcollections.com/submit-product,https://startupcollections.com/submit-product,"node src/cli.js auth login --profile ""startup-collections"" --url ""https://startupcollections.com/submit-product""","node src/cli.js auth status --profile ""startup-collections""","node src/cli.js scout ""https://startupcollections.com/submit-product"" --auth-profile ""startup-collections"" --target-id ""startup-collections"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,3,6,23,P0,startuptracker,StartupTracker,startuptracker.io,free,unknown,startuptracker,playwright/.auth/startuptracker.storage-state.json,playwright/.auth/startuptracker.meta.json,manual_login_required,run_auth_login_command,no,,0,https://startuptracker.io/crowdsourcing,https://startuptracker.io/crowdsourcing,"node src/cli.js auth login --profile ""startuptracker"" --url ""https://startuptracker.io/crowdsourcing""","node src/cli.js auth status --profile ""startuptracker""","node src/cli.js scout ""https://startuptracker.io/crowdsourcing"" --auth-profile ""startuptracker"" --target-id ""startuptracker"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,4,6,24,P0,the-hack-stack,The Hack Stack,thehackstack.com,free,unknown,the-hack-stack,playwright/.auth/the-hack-stack.storage-state.json,playwright/.auth/the-hack-stack.meta.json,manual_login_required,run_auth_login_command,no,,0,https://thehackstack.com/login,https://thehackstack.com/,"node src/cli.js auth login --profile ""the-hack-stack"" --url ""https://thehackstack.com/login""","node src/cli.js auth status --profile ""the-hack-stack""","node src/cli.js scout ""https://thehackstack.com/"" --auth-profile ""the-hack-stack"" --target-id ""the-hack-stack"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,5,6,25,P0,tools-robingood-com,tools.robingood.com,tools.robingood.com,free,unknown,tools-robingood-com,playwright/.auth/tools-robingood-com.storage-state.json,playwright/.auth/tools-robingood-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://tools.robingood.com/,https://tools.robingood.com/,"node src/cli.js auth login --profile ""tools-robingood-com"" --url ""https://tools.robingood.com/""","node src/cli.js auth status --profile ""tools-robingood-com""","node src/cli.js scout ""https://tools.robingood.com/"" --auth-profile ""tools-robingood-com"" --target-id ""tools-robingood-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,6,6,26,P0,ai-nav,AI NAV,ainavpro.com,unknown,unknown,ai-nav,playwright/.auth/ai-nav.storage-state.json,playwright/.auth/ai-nav.meta.json,manual_login_required,run_auth_login_command,no,,0,https://www.ainavpro.com/contribute,https://www.ainavpro.com/contribute,"node src/cli.js auth login --profile ""ai-nav"" --url ""https://www.ainavpro.com/contribute""","node src/cli.js auth status --profile ""ai-nav""","node src/cli.js scout ""https://www.ainavpro.com/contribute"" --auth-profile ""ai-nav"" --target-id ""ai-nav"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,7,6,27,P0,dizkaz-com,笛卡,dizkaz.com,unknown,unknown,dizkaz-com,playwright/.auth/dizkaz-com.storage-state.json,playwright/.auth/dizkaz-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://dizkaz.com/,https://dizkaz.com/,"node src/cli.js auth login --profile ""dizkaz-com"" --url ""https://dizkaz.com/""","node src/cli.js auth status --profile ""dizkaz-com""","node src/cli.js scout ""https://dizkaz.com/"" --auth-profile ""dizkaz-com"" --target-id ""dizkaz-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,8,6,28,P0,foundr-ai,Foundr.ai,foundr.ai,unknown,unknown,foundr-ai,playwright/.auth/foundr-ai.storage-state.json,playwright/.auth/foundr-ai.meta.json,manual_login_required,run_auth_login_command,no,,0,https://foundr.ai/login,https://foundr.ai/,"node src/cli.js auth login --profile ""foundr-ai"" --url ""https://foundr.ai/login""","node src/cli.js auth status --profile ""foundr-ai""","node src/cli.js scout ""https://foundr.ai/"" --auth-profile ""foundr-ai"" --target-id ""foundr-ai"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,9,6,29,P0,gainweb-org,GainWeb.org,gainweb.org,unknown,unknown,gainweb-org,playwright/.auth/gainweb-org.storage-state.json,playwright/.auth/gainweb-org.meta.json,manual_login_required,run_auth_login_command,no,,0,https://gainweb.org/,https://gainweb.org/,"node src/cli.js auth login --profile ""gainweb-org"" --url ""https://gainweb.org/""","node src/cli.js auth status --profile ""gainweb-org""","node src/cli.js scout ""https://gainweb.org/"" --auth-profile ""gainweb-org"" --target-id ""gainweb-org"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
auth-login-003,auth_manual_login,P0,10,6,30,P0,hhlink-com,海外导航网,hhlink.com,unknown,unknown,hhlink-com,playwright/.auth/hhlink-com.storage-state.json,playwright/.auth/hhlink-com.meta.json,manual_login_required,run_auth_login_command,no,,0,https://www.hhlink.com/%E6%8F%90%E4%BA%A4%E6%96%B0%E7%BD%91%E7%AB%99,https://www.hhlink.com/%E6%8F%90%E4%BA%A4%E6%96%B0%E7%BD%91%E7%AB%99,"node src/cli.js auth login --profile ""hhlink-com"" --url ""https://www.hhlink.com/%E6%8F%90%E4%BA%A4%E6%96%B0%E7%BD%91%E7%AB%99""","node src/cli.js auth status --profile ""hhlink-com""","node src/cli.js scout ""https://www.hhlink.com/%E6%8F%90%E4%BA%A4%E6%96%B0%E7%BD%91%E7%AB%99"" --auth-profile ""hhlink-com"" --target-id ""hhlink-com"" --registry ""resources/targets.canonical.yaml"" --persist --scout-dir ""resources/scout-results"" --update-registry --engine playwright",,backlink-url/backlog-lanes/lanes/auth-login-003.csv
